# gnuplot dump (#col:description)
# networking interface: enp0s25
# sampling interval (t): 1000 ms
# 1:unixtime 2:rx-bytes-per-t 3:rx-pkts-per-t 4:rx-drops-per-t 5:rx-errors-per-t 6:rx-bytes 7:rx-pkts 8:rx-drops 9:rx-errors 10:tx-bytes-per-t 11:tx-pkts-per-t 12:tx-drops-per-t 13:tx-errors-per-t 14:tx-bytes 15:tx-pkts 16:tx-drops 17:tx-errors 18:context-switches-per-t 19:mem-free 20:mem-used 21:mem-total 22:swap-free 23:swap-used 24:swap-total 25:procs-total 26:procs-in-run 27:procs-in-iow 28:cpu0-usr-per-t 29:cpu0-nice-per-t 30:cpu0-sys-per-t 31:cpu0-idle-per-t 32:cpu0-iow-per-t 33:cpu0-net-irqs-per-t 34:cpu0-net-irqs 35:cpu0-net-rx-soft-irqs-per-t 36:cpu0-net-rx-soft-irqs 37:cpu0-net-tx-soft-irqs-per-t 38:cpu0-net-tx-soft-irqs 39:cpu1-usr-per-t 40:cpu1-nice-per-t 41:cpu1-sys-per-t 42:cpu1-idle-per-t 43:cpu1-iow-per-t 44:cpu1-net-irqs-per-t 45:cpu1-net-irqs 46:cpu1-net-rx-soft-irqs-per-t 47:cpu1-net-rx-soft-irqs 48:cpu1-net-tx-soft-irqs-per-t 49:cpu1-net-tx-soft-irqs 50:cpu2-usr-per-t 51:cpu2-nice-per-t 52:cpu2-sys-per-t 53:cpu2-idle-per-t 54:cpu2-iow-per-t 55:cpu2-net-irqs-per-t 56:cpu2-net-irqs 57:cpu2-net-rx-soft-irqs-per-t 58:cpu2-net-rx-soft-irqs 59:cpu2-net-tx-soft-irqs-per-t 60:cpu2-net-tx-soft-irqs 61:cpu3-usr-per-t 62:cpu3-nice-per-t 63:cpu3-sys-per-t 64:cpu3-idle-per-t 65:cpu3-iow-per-t 66:cpu3-net-irqs-per-t 67:cpu3-net-irqs 68:cpu3-net-rx-soft-irqs-per-t 69:cpu3-net-rx-soft-irqs 70:cpu3-net-tx-soft-irqs-per-t 71:cpu3-net-tx-soft-irqs 
# data:
1576695941 180 2 0 0 87362232 384234 0 0 0 0 0 0 10273818 121523 0 0 395 2767788 1002972 3770760 3909628 11264 3920892 115 1 0 0 0 0 100 0 0 0 0 190 0 310 0 0 0 100 0 3 754454 3 758300 1 120428 0 0 0 98 1 0 0 0 254 0 380 0 0 1 100 0 0 0 0 3981 0 2356 
1576695942 874 7 0 0 87363106 384241 0 0 686 6 0 0 10274504 121529 0 0 439 2766840 1003920 3770760 3909628 11264 3920892 115 1 0 0 0 0 100 0 0 0 0 190 0 310 1 0 0 99 0 11 754465 11 758311 0 120428 1 0 0 100 0 0 0 0 254 0 380 0 0 0 99 0 0 0 0 3981 0 2356 
1576695943 180 2 0 0 87363286 384243 0 0 0 0 0 0 10274504 121529 0 0 318 2766916 1003844 3770760 3909628 11264 3920892 115 1 0 0 0 0 100 0 0 0 0 190 0 310 0 0 0 100 0 3 754468 3 758314 0 120428 0 0 0 100 0 0 0 0 254 0 380 1 0 2 100 0 0 0 0 3981 0 2356 
1576695944 0 0 0 0 87363286 384243 0 0 0 0 0 0 10274504 121529 0 0 321 2766840 1003920 3770760 3909628 11264 3920892 115 2 0 0 0 0 100 0 0 0 0 190 0 310 0 0 1 99 0 0 754468 0 758314 0 120428 0 0 0 100 0 0 0 0 254 0 380 0 0 0 99 0 0 0 0 3981 0 2356 
1576695945 294 3 0 0 87363580 384246 0 0 0 0 0 0 10274504 121529 0 0 108 2766904 1003856 3770760 3909628 11264 3920892 115 1 0 0 0 0 100 0 0 0 0 190 0 310 0 0 0 100 0 4 754472 4 758318 0 120428 0 0 1 100 0 0 0 0 254 0 380 0 0 0 100 0 0 0 0 3981 0 2356 
1576695946 90 1 0 0 87363670 384247 0 0 0 0 0 0 10274504 121529 0 0 211 2766872 1003888 3770760 3909628 11264 3920892 115 1 1 0 0 0 100 0 0 0 0 190 0 310 0 0 0 100 0 1 754473 1 758319 1 120429 0 0 0 99 0 0 0 0 254 0 380 0 0 1 99 0 0 0 0 3981 0 2356 
1576695947 64 1 0 0 87363734 384248 0 0 0 0 0 0 10274504 121529 0 0 108 2766904 1003856 3770760 3909628 11264 3920892 115 1 0 0 0 0 100 0 0 0 0 190 0 310 0 0 0 100 0 2 754475 2 758321 0 120429 0 0 0 100 1 0 0 0 254 0 380 0 0 0 99 0 0 0 0 3981 0 2356 
1576695948 90 1 0 0 87363824 384249 0 0 0 0 0 0 10274504 121529 0 0 206 2766904 1003856 3770760 3909628 11264 3920892 115 1 0 0 0 0 100 0 0 0 0 190 0 310 0 0 0 100 0 1 754476 1 758322 0 120429 0 0 0 100 0 0 0 0 254 0 380 0 0 0 99 0 0 0 0 3981 0 2356 
1576695949 0 0 0 0 87363824 384249 0 0 0 0 0 0 10274504 121529 0 0 203 2766936 1003824 3770760 3909628 11264 3920892 115 1 0 0 0 0 100 0 0 0 0 190 0 310 0 0 0 100 0 1 754477 1 758323 0 120429 0 0 0 99 0 0 0 0 254 0 380 0 0 0 100 0 0 0 0 3981 0 2356 
1576695950 154 2 0 0 87363978 384251 0 0 0 0 0 0 10274504 121529 0 0 168 2766904 1003856 3770760 3909628 11264 3920892 115 2 0 0 0 0 100 0 0 0 0 190 0 310 1 0 0 99 0 2 754479 2 758325 0 120429 0 0 0 100 0 0 0 0 254 0 380 0 0 0 100 0 0 0 0 3981 0 2356 
