# gnuplot dump (#col:description)
# networking interface: enp0s25
# sampling interval (t): 1000 ms
# 1:unixtime 2:rx-bytes-per-t 3:rx-pkts-per-t 4:rx-drops-per-t 5:rx-errors-per-t 6:rx-bytes 7:rx-pkts 8:rx-drops 9:rx-errors 10:tx-bytes-per-t 11:tx-pkts-per-t 12:tx-drops-per-t 13:tx-errors-per-t 14:tx-bytes 15:tx-pkts 16:tx-drops 17:tx-errors 18:context-switches-per-t 19:mem-free 20:mem-used 21:mem-total 22:swap-free 23:swap-used 24:swap-total 25:procs-total 26:procs-in-run 27:procs-in-iow 28:cpu0-usr-per-t 29:cpu0-nice-per-t 30:cpu0-sys-per-t 31:cpu0-idle-per-t 32:cpu0-iow-per-t 33:cpu0-net-irqs-per-t 34:cpu0-net-irqs 35:cpu0-net-rx-soft-irqs-per-t 36:cpu0-net-rx-soft-irqs 37:cpu0-net-tx-soft-irqs-per-t 38:cpu0-net-tx-soft-irqs 39:cpu1-usr-per-t 40:cpu1-nice-per-t 41:cpu1-sys-per-t 42:cpu1-idle-per-t 43:cpu1-iow-per-t 44:cpu1-net-irqs-per-t 45:cpu1-net-irqs 46:cpu1-net-rx-soft-irqs-per-t 47:cpu1-net-rx-soft-irqs 48:cpu1-net-tx-soft-irqs-per-t 49:cpu1-net-tx-soft-irqs 50:cpu2-usr-per-t 51:cpu2-nice-per-t 52:cpu2-sys-per-t 53:cpu2-idle-per-t 54:cpu2-iow-per-t 55:cpu2-net-irqs-per-t 56:cpu2-net-irqs 57:cpu2-net-rx-soft-irqs-per-t 58:cpu2-net-rx-soft-irqs 59:cpu2-net-tx-soft-irqs-per-t 60:cpu2-net-tx-soft-irqs 61:cpu3-usr-per-t 62:cpu3-nice-per-t 63:cpu3-sys-per-t 64:cpu3-idle-per-t 65:cpu3-iow-per-t 66:cpu3-net-irqs-per-t 67:cpu3-net-irqs 68:cpu3-net-rx-soft-irqs-per-t 69:cpu3-net-rx-soft-irqs 70:cpu3-net-tx-soft-irqs-per-t 71:cpu3-net-tx-soft-irqs 
# data:
1576696088 90 1 0 0 87436979 385099 0 0 0 0 0 0 10276752 121558 0 0 407 2762440 1008320 3770760 3909628 11264 3920892 118 1 0 0 0 0 100 0 0 0 0 190 0 310 0 0 1 99 0 1 755380 1 759227 0 120481 1 0 0 99 0 0 0 0 254 0 380 0 0 1 99 0 0 0 0 3982 0 2357 
1576696089 0 0 0 0 87436979 385099 0 0 0 0 0 0 10276752 121558 0 0 90 2762440 1008320 3770760 3909628 11264 3920892 118 1 0 0 0 0 100 0 0 0 0 190 0 310 0 0 0 100 0 1 755381 1 759228 0 120481 0 0 0 101 0 0 0 0 254 0 380 0 0 0 100 0 0 0 0 3982 0 2357 
1576696090 405 3 0 0 87437384 385102 0 0 343 3 0 0 10277095 121561 0 0 367 2762408 1008352 3770760 3909628 11264 3920892 118 1 0 0 0 0 100 0 0 0 0 190 0 310 1 0 0 99 0 5 755386 5 759233 0 120481 0 0 0 100 0 0 0 0 254 0 380 0 0 0 99 0 0 0 0 3982 0 2357 
1576696091 154 2 0 0 87437538 385104 0 0 154 2 0 0 10277249 121563 0 0 246 2762472 1008288 3770760 3909628 11264 3920892 118 1 0 0 0 0 100 0 0 0 0 190 0 310 0 0 0 100 0 5 755391 5 759238 0 120481 0 0 0 100 0 0 0 0 254 0 380 0 0 1 99 0 0 0 0 3982 0 2357 
1576696092 64 1 0 0 87437602 385105 0 0 64 1 0 0 10277313 121564 0 0 122 2762408 1008352 3770760 3909628 11264 3920892 118 1 0 0 0 0 100 0 0 0 0 190 0 310 0 0 0 100 0 2 755393 2 759240 1 120482 0 0 0 100 0 0 0 0 254 0 380 0 0 0 100 0 0 0 0 3982 0 2357 
1576696093 0 0 0 0 87437602 385105 0 0 0 0 0 0 10277313 121564 0 0 893 2765724 1005036 3770760 3909628 11264 3920892 114 1 0 1 0 0 98 0 0 0 0 190 0 310 1 0 1 97 1 1 755394 1 759241 0 120482 0 0 3 97 0 0 0 0 254 0 380 1 0 0 98 0 0 0 0 3982 0 2357 
1576696094 64 1 0 0 87437666 385106 0 0 0 0 0 0 10277313 121564 0 0 252 2765724 1005036 3770760 3909628 11264 3920892 114 1 0 0 0 0 99 0 0 0 0 190 0 310 0 0 0 100 0 1 755395 1 759242 0 120482 0 0 0 100 0 0 0 0 254 0 380 0 0 0 99 0 0 0 0 3982 0 2357 
1576696095 82 1 0 0 87437748 385107 0 0 90 1 0 0 10277403 121565 0 0 335 2765724 1005036 3770760 3909628 11264 3920892 114 1 0 0 0 0 99 0 0 0 0 190 0 310 0 0 0 100 0 3 755398 3 759245 0 120482 0 0 0 100 0 0 0 0 254 0 380 0 0 1 99 0 0 0 0 3982 0 2357 
1576696096 0 0 0 0 87437748 385107 0 0 0 0 0 0 10277403 121565 0 0 425 2765724 1005036 3770760 3909628 11264 3920892 114 1 0 0 0 0 100 0 0 0 0 190 0 310 0 0 0 100 0 0 755398 0 759245 0 120482 0 0 0 100 0 0 0 0 254 0 380 0 0 0 98 0 0 0 0 3982 0 2357 
1576696097 90 1 0 0 87437838 385108 0 0 90 1 0 0 10277493 121566 0 0 312 2766176 1004584 3770760 3909628 11264 3920892 115 1 0 0 0 0 100 0 0 0 0 190 0 310 0 0 0 100 0 3 755401 3 759248 1 120483 1 0 0 100 0 0 0 0 254 0 380 0 0 2 100 0 0 0 0 3982 0 2357 
